Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7428,52933,2014/08/26,Low,44,210.46,0.03,Express Air,50.04,4.49,1.49,Liz Price,Limpopo,Northern,Consumer,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39,2014/09/02
7437,53025,2014/03/17,Critical,32,195.57,0.09,Regular Air,-132.93,5.98,7.5,Justin Hirsh,Limpopo,Northern,Consumer,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2014/03/18
7539,53894,2013/07/07,Critical,47,691.52,0.03,Regular Air,107.02,14.2,5.3,Cathy Armstrong,Limpopo,Northern,Consumer,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2013/07/08
7540,53894,2013/07/07,Critical,37,2756.17,0.04,Regular Air,-1561.72,71.37,69,Cathy Armstrong,Limpopo,Northern,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2013/07/08
7541,53894,2013/07/07,Critical,29,5159.3725,0.02,Express Air,1252.48,200.99,8.08,Cathy Armstrong,Limpopo,Northern,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2013/07/07
7544,53953,2013/03/27,Not Specified,36,307.65,0.07,Regular Air,91.73,8.95,2.01,Heather Jas,Limpopo,Northern,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,2013/03/28
7587,54304,2014/02/17,High,11,558.62,0.03,Regular Air,118.32,48.58,3.99,Justin Hirsh,Limpopo,Northern,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2014/02/19
7685,55075,2014/01/01,Critical,21,556.45,0.08,Delivery Truck,-124.42,25.98,14.36,Lena Hernandez,Limpopo,Northern,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2014/01/04
7710,55268,2012/03/17,High,11,61.46,0.08,Express Air,-47.83,4.89,4.93,Patrick O'Brill,Limpopo,Northern,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,2012/03/18
7731,55367,2013/01/10,Critical,31,2137.1,0.05,Delivery Truck,-686.01,70.98,46.74,Kristina Nunn,Limpopo,Northern,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,2013/01/11
7732,55367,2013/01/10,Critical,48,571.17,0.05,Regular Air,129.87,11.55,2.36,Kristina Nunn,Limpopo,Northern,Consumer,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2013/01/12
7875,56321,2014/04/16,Critical,24,135.88,0.1,Regular Air,-75.39,5.8,5.59,Shahid Shariari,Limpopo,Northern,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,2014/04/18
7919,56610,2014/03/07,Medium,20,857.95,0.08,Express Air,51.85,43.22,4,Justin Hirsh,Limpopo,Northern,Consumer,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.64,2014/03/07
7943,56740,2012/10/16,Critical,33,662.21,0.01,Regular Air,256.57,18.84,3.62,Khloe Miller,Limpopo,Northern,Consumer,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,0.43,2012/10/23
7962,56901,2013/09/11,Critical,36,100.68,0,Regular Air,-45.21,2.6,2.4,Paul MacIntyre,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2013/09/13
8020,57314,2014/10/12,Low,22,846.35,0.04,Express Air,341.53,37.94,5.08,Patrick O'Brill,Limpopo,Northern,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2014/10/16
8021,57314,2014/10/12,Low,26,1976.3945,0,Regular Air,473.36,85.99,2.79,Patrick O'Brill,Limpopo,Northern,Home Office,Technology,Telephones and Communication,6340,Small Box,0.58,2014/10/19
8027,57376,2013/02/19,Critical,44,442.72,0.07,Regular Air,-168.38,10.52,7.94,Mike Vittorini,Limpopo,Northern,Small Business,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,2013/02/21
8028,57376,2013/02/19,Critical,6,326.893,0.07,Regular Air,-223.21,65.99,5.31,Mike Vittorini,Limpopo,Northern,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2013/02/19
8086,57671,2012/11/07,Not Specified,6,22.78,0.01,Regular Air,3.96,3.75,0.5,Liz Price,Limpopo,Northern,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,2012/11/08
8092,57700,2011/11/12,Medium,38,1806.43,0.04,Regular Air,134.85,47.98,3.61,Paul MacIntyre,Limpopo,Northern,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,2011/11/12
8172,58407,2013/01/06,High,29,1669.88,0.02,Regular Air,548.92,55.48,14.3,John Grady,Limpopo,Northern,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,2013/01/09
8191,58593,2011/09/08,Critical,29,2018.45,0.08,Regular Air,-812.25,70.71,37.58,Ricardo Emerson,Limpopo,Northern,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,2011/09/09
8238,58884,2014/02/21,Low,29,87.68,0.03,Regular Air,23.14,2.88,0.99,Chuck Clark,Limpopo,Northern,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,2014/02/26
8239,58884,2014/02/21,Low,46,3732.25,0.1,Delivery Truck,-1255.86,85.29,60,Chuck Clark,Limpopo,Northern,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,2014/02/26
8240,58913,2014/05/11,Medium,23,144.55,0.07,Regular Air,-60.17,6.48,5.94,Sarah Bern,Limpopo,Northern,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,2014/05/13
8248,58978,2012/02/06,Low,13,75.89,0.09,Regular Air,-31.01,5.98,5.15,Kristina Nunn,Limpopo,Northern,Consumer,Office Supplies,Paper,Xerox 193,Small Box,0.36,2012/02/13
37,229,2014/12/28,Critical,43,586.11,0.11,Regular Air,98.44,12.64,4.98,Matt Abelman,Limpopo,Northern,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,2014/12/30
108,706,2011/09/08,Critical,42,75.14,0.05,Regular Air,0.82,1.76,0.7,Sarah Jordon,Limpopo,Northern,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2011/09/10
193,1285,2012/05/31,Critical,27,3874.12,0,Delivery Truck,-305.98,130.98,54.74,Sally Matthias,Limpopo,Northern,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2012/05/31
194,1285,2012/05/31,Critical,8,1452.216,0.05,Delivery Truck,-277.29,218.75,69.64,Sally Matthias,Limpopo,Northern,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2012/06/01
198,1313,2013/09/12,Critical,34,840.07,0,Regular Air,-83.75,22.84,16.92,Sally Matthias,Limpopo,Northern,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,0.39,2013/09/14
206,1346,2012/06/17,High,48,4789.89,0.09,Delivery Truck,421.15,100.98,26.22,Theone Pippenger,Limpopo,Northern,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,2012/06/19
246,1699,2014/12/29,Critical,40,430.88,0.05,Regular Air,39.00,11.09,5.25,Art Ferguson,Limpopo,Northern,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36,2014/02/23
314,2208,2014/03/30,Not Specified,7,82.06,0.07,Regular Air,-26.99,11.5,7.19,Jack O'Briant,Limpopo,Northern,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2013/01/02
315,2208,2014/03/30,Not Specified,41,23281.05,0.09,Regular Air,9097.65,599.99,24.49,Jack O'Briant,Limpopo,Northern,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2013/01/01
382,2656,2014/05/03,Critical,3,523.11,0.05,Delivery Truck,-214.53,159.31,60,Nathan Cano,Limpopo,Northern,Consumer,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2014/05/04
383,2656,2014/05/03,Critical,29,913.41,0.01,Regular Air,237.14,35.99,1.25,Nathan Cano,Limpopo,Northern,Consumer,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,2014/05/05
483,3361,2012/08/22,Not Specified,49,213.71,0.06,Regular Air,-208.02,4.28,6.72,Michael Granlund,Limpopo,Northern,Corporate,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2012/08/22
484,3361,2012/08/22,Not Specified,23,133.66,0.07,Regular Air,-5.60,5.85,2.27,Michael Granlund,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2012/08/23
488,3393,2011/07/03,High,7,127.74,0.04,Express Air,-5.57,15.98,4,Steve Carroll,Limpopo,Northern,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2011/07/04
489,3393,2011/07/03,High,33,325.92,0.03,Regular Air,-36.47,9.48,7.29,Steve Carroll,Limpopo,Northern,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2011/07/03
638,4487,2014/02/22,Medium,50,325.24,0.05,Regular Air,-79.42,6.54,5.27,Scott Williamson,Limpopo,Northern,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,2014/02/23
649,4579,2011/11/30,High,40,1765.05,0.05,Regular Air,749.22,43.41,2.99,Dennis Bolton,Limpopo,Northern,Small Business,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2011/12/01
713,5061,2014/08/13,Critical,4,12.8,0,Regular Air,-2.21,2.88,0.7,Sean Wendt,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,0.56,2014/08/15
714,5092,2011/10/29,Low,3,709.04,0.1,Delivery Truck,-337.92,220.98,64.66,John Castell,Limpopo,Northern,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2011/10/29
715,5092,2011/10/29,Low,25,978.77,0.06,Regular Air,220.91,38.76,13.26,John Castell,Limpopo,Northern,Consumer,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2011/11/03
773,5511,2013/11/28,Critical,46,129.44,0.02,Express Air,-5.54,2.58,1.3,Art Ferguson,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole® Pencils,Wrap Bag,0.59,2013/11/29
774,5511,2013/11/28,Critical,32,1829.387,0.02,Regular Air,482.45,65.99,3.9,Art Ferguson,Limpopo,Northern,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55,2013/11/29
807,5799,2011/08/02,Critical,34,9626.86,0.08,Delivery Truck,1882.20,294.62,42.52,Jack O'Briant,Limpopo,Northern,Small Business,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,2011/08/04
815,5890,2012/11/03,High,42,813.535,0,Express Air,435.95,20.99,0.99,David Philippe,Limpopo,Northern,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2012/11/04
919,6596,2011/07/21,Low,36,18028.07,0.02,Delivery Truck,8157.70,500.98,28.14,Chad Sievert,Limpopo,Northern,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,2011/07/26
967,7015,2014/10/12,Not Specified,47,1880.8,0.07,Regular Air,775.88,40.98,1.99,Matt Abelman,Limpopo,Northern,Home Office,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,2014/10/14
968,7015,2014/10/12,Not Specified,42,7143.927,0.02,Express Air,2374.73,195.99,4.2,Matt Abelman,Limpopo,Northern,Home Office,Technology,Telephones and Communication,T65,Small Box,0.56,2014/10/13
982,7106,2012/05/10,Low,8,118.98,0.05,Regular Air,-12.77,14.27,7.27,Shaun Weien,Limpopo,Northern,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,2012/05/12
983,7106,2012/05/10,Low,31,4910.09,0.01,Regular Air,1669.38,159.99,5.5,Shaun Weien,Limpopo,Northern,Home Office,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49,2012/05/12
984,7106,2012/05/10,Low,36,1058.45,0.01,Regular Air,-386.02,27.75,19.99,Shaun Weien,Limpopo,Northern,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer®,Small Box,0.67,2012/05/12
1090,8007,2012/02/11,Low,5,820.5645,0.09,Regular Air,-800.25,205.99,8.99,Maya Herman,Limpopo,Northern,Corporate,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,2012/02/11
1127,8257,2013/03/22,Low,5,7486.09,0.05,Delivery Truck,-2561.32,1500.97,29.7,David Philippe,Limpopo,Northern,Consumer,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2013/03/22
1128,8257,2013/03/22,Low,18,881.32,0.02,Regular Air,373.67,48.04,5.09,David Philippe,Limpopo,Northern,Consumer,Office Supplies,Paper,Xerox 1910,Small Box,0.37,2013/03/26
1129,8257,2013/03/22,Low,5,22.77,0.03,Regular Air,-6.20,4.28,1.6,David Philippe,Limpopo,Northern,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58,2013/03/29
1196,8773,2011/10/22,Critical,5,220.7875,0.09,Regular Air,-305.32,55.99,5,Sally Matthias,Limpopo,Northern,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2011/10/22
1243,9057,2013/11/04,Critical,20,160.29,0.01,Regular Air,1.35,7.59,4,Michael Granlund,Limpopo,Northern,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,2013/11/04
1279,9285,2013/01/02,Critical,3,124.81,0.06,Regular Air,-11.94,40.98,2.99,David Philippe,Limpopo,Northern,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,2013/01/04
1353,9861,2012/10/28,Low,47,706.68,0.1,Regular Air,6.60,15.94,5.45,Chad Sievert,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2012/11/01
1363,9922,2014/03/03,Not Specified,24,6408.3,0.1,Delivery Truck,539.54,280.98,35.67,Jack O'Briant,Limpopo,Northern,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2014/03/04
1364,9923,2013/10/05,High,27,63.71,0.01,Regular Air,-96.03,2.08,5.33,Chad Sievert,Limpopo,Northern,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2013/10/05
1365,9923,2013/10/05,High,14,5388.8,0.03,Delivery Truck,-115.08,370.98,99,Chad Sievert,Limpopo,Northern,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,2013/10/06
1366,9925,2012/01/30,Critical,43,1751.68,0.1,Express Air,771.83,41.94,2.99,Chad Sievert,Limpopo,Northern,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,2012/02/02
1367,9925,2012/01/30,Critical,17,86.47,0.07,Regular Air,-9.35,5.28,2.99,Chad Sievert,Limpopo,Northern,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2012/02/01
1368,9925,2012/01/30,Critical,31,684.5,0.02,Regular Air,-27.99,21.38,8.99,Chad Sievert,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2012/02/01
1468,10593,2012/02/12,High,27,435.27,0.05,Regular Air,-147.51,15.98,8.99,Sally Matthias,Limpopo,Northern,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,2012/02/13
1469,10593,2012/02/12,High,26,723.82,0.05,Regular Air,-40.98,27.42,19.46,Sally Matthias,Limpopo,Northern,Home Office,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44,2012/02/14
1660,11969,2012/01/19,Not Specified,16,1684.96,0.08,Regular Air,-553.06,110.98,35,Ivan Liston,Limpopo,Northern,Consumer,Office Supplies,Storage & Organization,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,2012/01/20
1661,11969,2012/01/19,Not Specified,9,1662.048,0.03,Delivery Truck,-471.26,212.6,110.2,Ivan Liston,Limpopo,Northern,Consumer,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.73,2012/01/21
1662,11969,2012/01/19,Not Specified,42,11460.76,0.1,Delivery Truck,4264.82,349.45,60,Ivan Liston,Limpopo,Northern,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2012/01/21
1694,12228,2013/06/25,Not Specified,1,159.51,0.04,Delivery Truck,-103.63,130.98,30,Brad Norvell,Limpopo,Northern,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2013/06/28
1695,12228,2013/06/25,Not Specified,30,5015.051,0.05,Regular Air,1090.43,200.99,4.2,Brad Norvell,Limpopo,Northern,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,2013/06/25
1721,12355,2013/01/28,Not Specified,45,168.66,0.08,Regular Air,-167.06,3.95,5.13,Ken Heidel,Limpopo,Northern,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,2013/01/30
1723,12389,2013/08/04,Medium,34,2560.59,0.07,Regular Air,670.96,80.98,7.18,Michael Granlund,Limpopo,Northern,Corporate,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,2013/08/06
1724,12389,2013/08/04,Medium,16,189.04,0.08,Regular Air,-74.77,11.35,8.6,Michael Granlund,Limpopo,Northern,Corporate,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,0.57,2013/08/05
1775,12710,2014/08/17,Critical,37,2116.62,0.06,Regular Air,745.45,55.98,13.88,John Castell,Limpopo,Northern,Small Business,Office Supplies,Paper,Xerox 1882,Small Box,0.36,2014/08/17
1909,13636,2013/01/22,Low,32,28180.08,0.02,Delivery Truck,7513.88,880.98,44.55,Sally Matthias,Limpopo,Northern,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2013/01/26
1961,14021,2014/02/07,High,12,27.05,0,Express Air,1.00,1.82,0.83,Ken Heidel,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,0.57,2014/02/08
2013,14338,2014/01/31,Low,34,6580.16,0.1,Delivery Truck,2786.35,200.97,15.59,Mike Kennedy,Limpopo,Northern,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,2014/02/07
2021,14406,2014/03/08,Medium,37,5610.84,0.07,Regular Air,2366.51,150.98,13.99,Charles Sheldon,Limpopo,Northern,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2014/03/10
2022,14406,2014/03/08,Medium,20,455.34,0.06,Delivery Truck,-932.55,20.98,53.03,Charles Sheldon,Limpopo,Northern,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2014/03/10
2023,14406,2014/03/08,Medium,35,2329.646,0.1,Express Air,-310.24,85.99,0.99,Charles Sheldon,Limpopo,Northern,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2014/03/10
2202,15878,2014/11/04,High,36,275.06,0.05,Regular Air,-237.87,7.28,11.15,Mike Kennedy,Limpopo,Northern,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2014/11/06
2234,16133,2013/09/25,Critical,1,27.96,0.17,Regular Air,-9.13,14.89,13.56,Matt Abelman,Limpopo,Northern,Small Business,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,Large Box,0.58,2013/09/27
2304,16612,2013/02/13,High,45,3699.22,0.05,Delivery Truck,565.18,80.97,30.06,Sally Matthias,Limpopo,Northern,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2013/02/14
2305,16612,2013/02/13,High,6,48.93,0,Regular Air,-38.72,6.48,10.05,Sally Matthias,Limpopo,Northern,Home Office,Office Supplies,Paper,Xerox 1997,Small Box,0.37,2013/02/15
2352,16967,2011/08/19,Low,5,397.55,0.08,Regular Air,-152.47,83.1,6.13,Brad Norvell,Limpopo,Northern,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,2011/08/21
2353,16967,2011/08/19,Low,34,676.26,0.06,Regular Air,181.98,19.98,5.77,Brad Norvell,Limpopo,Northern,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2011/08/19
2540,18432,2014/02/12,High,42,451.32,0.04,Regular Air,1.16,10.64,5.16,Art Ferguson,Limpopo,Northern,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2014/02/12
2541,18432,2014/02/12,High,15,217.66,0.1,Express Air,-24.91,14.42,6.75,Art Ferguson,Limpopo,Northern,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,2014/02/12
2542,18432,2014/02/12,High,5,1374.67,0.08,Delivery Truck,-126.34,279.81,23.19,Art Ferguson,Limpopo,Northern,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,2014/02/14
2543,18432,2014/02/12,High,12,76.42,0.02,Express Air,20.44,5.84,0.83,Art Ferguson,Limpopo,Northern,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,2014/02/14
2544,18464,2012/03/28,High,27,4891.86,0.02,Delivery Truck,253.14,180.98,55.24,Brian Derr,Limpopo,Northern,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2012/03/30
